trade_id,market,seed,system,query_ticker,decision_date,execution_date,neighbor_rank,neighbor_market,neighbor_ticker,neighbor_date,cosine_similarity,normalized_weight,realized_return_63d,realized_drawdown_63d,clean_normalized_weight,clean_neighbor_rank
TRD_France_7_P3_019,France,7,P3,DSY.PA,2024-10-24,2024-10-25,14,US,V,2014-09-15,0.831,0.0438,0.1986,-0.0906,0.05475,9
TRD_France_7_P3_019,France,7,P3,DSY.PA,2024-10-24,2024-10-25,15,Brazil,B3SA3.SA,2014-10-10,0.8296,0.0413,-0.2192,-0.2749,0.05162500000000001,10
TRD_France_7_P3_019,France,7,P3,DSY.PA,2024-10-24,2024-10-25,16,Brazil,EQTL3.SA,2014-10-29,0.8281,0.0387,0.0969,-0.0255,0.048375,11
TRD_France_7_P3_019,France,7,P3,DSY.PA,2024-10-24,2024-10-25,17,Brazil,FLRY3.SA,2014-11-17,0.8267,0.0362,-0.0622,-0.1402,0.045250000000000005,12
TRD_France_7_P3_019,France,7,P3,DSY.PA,2024-10-24,2024-10-25,18,Brazil,ITUB4.SA,2014-12-05,0.8252,0.0337,-0.0578,-0.1358,0.042125,13
TRD_France_7_P3_019,France,7,P3,DSY.PA,2024-10-24,2024-10-25,19,Brazil,KLBN11.SA,2016-01-22,0.8237,0.0312,-0.0672,-0.2152,0.039,14
TRD_France_7_P3_019,France,7,P3,DSY.PA,2024-10-24,2024-10-25,20,Brazil,LREN3.SA,2015-01-16,0.8223,0.0286,0.2549,-0.0578,0.035750000000000004,15
TRD_France_7_P3_019,France,7,P3,DSY.PA,2024-10-24,2024-10-25,21,Brazil,MGLU3.SA,2015-02-04,0.8208,0.0261,-0.2148,-0.2527,0.03262500000000001,16
TRD_France_7_P3_019,France,7,P3,DSY.PA,2024-10-24,2024-10-25,22,Brazil,PETR4.SA,2015-02-25,0.8194,0.0236,0.3457,-0.1319,0.029500000000000002,17
TRD_France_7_P3_019,France,7,P3,DSY.PA,2024-10-24,2024-10-25,23,Brazil,RADL3.SA,2015-03-16,0.8179,0.0211,0.4412,-0.0234,0.026375000000000003,18
TRD_France_7_P3_019,France,7,P3,DSY.PA,2024-10-24,2024-10-25,24,Brazil,RAIL3.SA,2017-07-04,0.8165,0.0185,0.3817,-0.0171,0.023125,19
TRD_France_7_P3_019,France,7,P3,DSY.PA,2024-10-24,2024-10-25,25,Brazil,RENT3.SA,2015-04-23,0.815,0.016,-0.2476,-0.2585,0.02,20
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,6,US,ISRG,2014-04-16,0.8427,0.064,-0.0793,-0.1654,0.08,1
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,7,US,LMT,2014-05-06,0.8412,0.0615,0.0295,-0.0365,0.076875,2
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,8,US,META,2014-05-23,0.8398,0.0589,0.2155,-0.0196,0.07362500000000001,3
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,9,US,MSFT,2014-06-12,0.8383,0.0564,0.1654,-0.0071,0.07050000000000001,4
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,10,US,NOC,2014-07-01,0.8369,0.0539,0.1001,-0.0183,0.067375,5
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,11,US,NVDA,2014-07-21,0.8354,0.0514,-0.0568,-0.092,0.06425,6
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,12,US,ORCL,2014-08-07,0.834,0.0488,-0.0065,-0.0943,0.061000000000000006,7
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,13,US,REGN,2014-08-26,0.8325,0.0463,0.1573,-0.096,0.057875,8
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,14,US,V,2014-09-15,0.831,0.0438,0.1986,-0.0906,0.05475,9
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,15,Brazil,B3SA3.SA,2014-10-10,0.8296,0.0413,-0.2192,-0.2749,0.05162500000000001,10
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,16,Brazil,EQTL3.SA,2014-10-29,0.8281,0.0387,0.0969,-0.0255,0.048375,11
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,17,Brazil,FLRY3.SA,2014-11-17,0.8267,0.0362,-0.0622,-0.1402,0.045250000000000005,12
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,18,Brazil,ITUB4.SA,2014-12-05,0.8252,0.0337,-0.0578,-0.1358,0.042125,13
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,19,Brazil,KLBN11.SA,2016-01-22,0.8237,0.0312,-0.0672,-0.2152,0.039,14
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,20,Brazil,LREN3.SA,2015-01-16,0.8223,0.0286,0.2549,-0.0578,0.035750000000000004,15
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,21,Brazil,MGLU3.SA,2015-02-04,0.8208,0.0261,-0.2148,-0.2527,0.03262500000000001,16
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,22,Brazil,PETR4.SA,2015-02-25,0.8194,0.0236,0.3457,-0.1319,0.029500000000000002,17
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,23,Brazil,RADL3.SA,2015-03-16,0.8179,0.0211,0.4412,-0.0234,0.026375000000000003,18
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,24,Brazil,RAIL3.SA,2017-07-04,0.8165,0.0185,0.3817,-0.0171,0.023125,19
TRD_France_7_P3_020,France,7,P3,RI.PA,2024-10-25,2024-10-28,25,Brazil,RENT3.SA,2015-04-23,0.815,0.016,-0.2476,-0.2585,0.02,20
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,6,US,ISRG,2014-04-16,0.8427,0.064,-0.0793,-0.1654,0.08,1
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,7,US,LMT,2014-05-06,0.8412,0.0615,0.0295,-0.0365,0.076875,2
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,8,US,META,2014-05-23,0.8398,0.0589,0.2155,-0.0196,0.07362500000000001,3
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,9,US,MSFT,2014-06-12,0.8383,0.0564,0.1654,-0.0071,0.07050000000000001,4
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,10,US,NOC,2014-07-01,0.8369,0.0539,0.1001,-0.0183,0.067375,5
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,11,US,NVDA,2014-07-21,0.8354,0.0514,-0.0568,-0.092,0.06425,6
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,12,US,ORCL,2014-08-07,0.834,0.0488,-0.0065,-0.0943,0.061000000000000006,7
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,13,US,REGN,2014-08-26,0.8325,0.0463,0.1573,-0.096,0.057875,8
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,14,US,V,2014-09-15,0.831,0.0438,0.1986,-0.0906,0.05475,9
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,15,Brazil,B3SA3.SA,2014-10-10,0.8296,0.0413,-0.2192,-0.2749,0.05162500000000001,10
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,16,Brazil,EQTL3.SA,2014-10-29,0.8281,0.0387,0.0969,-0.0255,0.048375,11
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,17,Brazil,FLRY3.SA,2014-11-17,0.8267,0.0362,-0.0622,-0.1402,0.045250000000000005,12
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,18,Brazil,ITUB4.SA,2014-12-05,0.8252,0.0337,-0.0578,-0.1358,0.042125,13
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,19,Brazil,KLBN11.SA,2016-01-22,0.8237,0.0312,-0.0672,-0.2152,0.039,14
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,20,Brazil,LREN3.SA,2015-01-16,0.8223,0.0286,0.2549,-0.0578,0.035750000000000004,15
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,21,Brazil,MGLU3.SA,2015-02-04,0.8208,0.0261,-0.2148,-0.2527,0.03262500000000001,16
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,22,Brazil,PETR4.SA,2015-02-25,0.8194,0.0236,0.3457,-0.1319,0.029500000000000002,17
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,23,Brazil,RADL3.SA,2015-03-16,0.8179,0.0211,0.4412,-0.0234,0.026375000000000003,18
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,24,Brazil,RAIL3.SA,2017-07-04,0.8165,0.0185,0.3817,-0.0171,0.023125,19
TRD_France_7_P3_021,France,7,P3,RI.PA,2024-11-06,2024-11-07,25,Brazil,RENT3.SA,2015-04-23,0.815,0.016,-0.2476,-0.2585,0.02,20
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,6,UK,EXPN.L,2015-09-30,0.8427,0.064,0.155,-0.0388,0.08,1
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,7,UK,HLMA.L,2015-10-19,0.8412,0.0615,0.1094,-0.0082,0.076875,2
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,8,UK,JD.L,2015-11-05,0.8398,0.0589,0.1436,-0.0279,0.07362500000000001,3
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,9,UK,LSEG.L,2015-11-24,0.8383,0.0564,-0.0171,-0.1914,0.07050000000000001,4
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_India_17_P3_001,India,17,P3,MARUTI.NS,2024-01-01,2024-01-02,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,6,UK,EXPN.L,2015-09-30,0.8427,0.064,0.155,-0.0388,0.08,1
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,7,UK,HLMA.L,2015-10-19,0.8412,0.0615,0.1094,-0.0082,0.076875,2
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,8,UK,JD.L,2015-11-05,0.8398,0.0589,0.1436,-0.0279,0.07362500000000001,3
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,9,UK,LSEG.L,2015-11-24,0.8383,0.0564,-0.0171,-0.1914,0.07050000000000001,4
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_India_17_P3_002,India,17,P3,TITAN.NS,2024-01-01,2024-01-02,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,6,UK,EXPN.L,2015-09-30,0.8427,0.064,0.155,-0.0388,0.08,1
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,7,UK,HLMA.L,2015-10-19,0.8412,0.0615,0.1094,-0.0082,0.076875,2
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,8,UK,JD.L,2015-11-05,0.8398,0.0589,0.1436,-0.0279,0.07362500000000001,3
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,9,UK,LSEG.L,2015-11-24,0.8383,0.0564,-0.0171,-0.1914,0.07050000000000001,4
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_India_17_P3_003,India,17,P3,BHARTIARTL.NS,2024-01-01,2024-01-02,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,6,UK,EXPN.L,2015-09-30,0.8427,0.064,0.155,-0.0388,0.08,1
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,7,UK,HLMA.L,2015-10-19,0.8412,0.0615,0.1094,-0.0082,0.076875,2
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,8,UK,JD.L,2015-11-05,0.8398,0.0589,0.1436,-0.0279,0.07362500000000001,3
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,9,UK,LSEG.L,2015-11-24,0.8383,0.0564,-0.0171,-0.1914,0.07050000000000001,4
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_India_17_P3_004,India,17,P3,ASIANPAINT.NS,2024-04-04,2024-04-05,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,6,UK,EXPN.L,2015-09-30,0.8427,0.064,0.155,-0.0388,0.08,1
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,7,UK,HLMA.L,2015-10-19,0.8412,0.0615,0.1094,-0.0082,0.076875,2
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,8,UK,JD.L,2015-11-05,0.8398,0.0589,0.1436,-0.0279,0.07362500000000001,3
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,9,UK,LSEG.L,2015-11-24,0.8383,0.0564,-0.0171,-0.1914,0.07050000000000001,4
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,10,UK,OCDO.L,2015-12-11,0.8369,0.0539,-0.1928,-0.3002,0.067375,5
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,11,UK,PRU.L,2016-01-04,0.8354,0.0514,-0.1143,-0.2556,0.06425,6
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,12,UK,REL.L,2016-01-21,0.834,0.0488,0.1012,-0.0236,0.061000000000000006,7
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,13,UK,RMV.L,2016-02-09,0.8325,0.0463,0.1563,-0.0458,0.057875,8
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,14,UK,RTO.L,2016-02-26,0.831,0.0438,0.0671,-0.0557,0.05475,9
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,15,UK,SGE.L,2016-03-16,0.8296,0.0413,-0.0198,-0.0398,0.05162500000000001,10
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,16,UK,SPX.L,2016-04-06,0.8281,0.0387,0.047,-0.0887,0.048375,11
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,17,US,AAPL,2016-04-29,0.8267,0.0362,0.1185,-0.0397,0.045250000000000005,12
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,18,US,ADBE,2016-05-18,0.8252,0.0337,0.031,-0.0657,0.042125,13
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,19,US,AMD,2016-06-07,0.8237,0.0312,0.6275,-0.0466,0.039,14
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,20,US,AMGN,2016-06-24,0.8223,0.0286,0.2005,-0.018,0.035750000000000004,15
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,21,US,AMZN,2016-07-14,0.8208,0.0261,0.1253,-0.0168,0.03262500000000001,16
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,22,US,AVGO,2016-08-02,0.8194,0.0236,0.0485,-0.0254,0.029500000000000002,17
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,23,US,CRM,2016-08-19,0.8179,0.0211,-0.0296,-0.1382,0.026375000000000003,18
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,24,US,GOOGL,2016-09-08,0.8165,0.0185,-0.0142,-0.0738,0.023125,19
TRD_India_17_P3_005,India,17,P3,HDFCBANK.NS,2024-04-04,2024-04-05,25,US,INTU,2016-09-27,0.815,0.016,0.065,-0.0597,0.02,20
TRD_India_17_P3_006,India,17,P3,TCS.NS,2024-04-04,2024-04-05,6,UK,EXPN.L,2015-09-30,0.8427,0.064,0.155,-0.0388,0.08,1
